lot_month,supplier_id,part_family,country,units_received,units_rejected,supplier_dpmo,on_time_delivery_flag,cert_current_flag,lot_accepted_flag
2022-04-01,SUP_PACKAGING_1,packaging,USA,1145,6,5240.2,False,True,True
2022-04-01,SUP_PACKAGING_2,packaging,Mexico,1155,5,4329.0,True,True,True
2022-04-01,SUP_PACKAGING_3,packaging,China,912,6,6578.9,True,True,True
2022-05-01,SUP_HEAD_1,head,Mexico,892,4,4484.3,True,True,True
2022-05-01,SUP_HEAD_2,head,Vietnam,745,5,6711.4,False,True,True
2022-05-01,SUP_HEAD_3,head,China,1266,8,6319.1,True,True,True
2022-05-01,SUP_LIMB_1,limb,Mexico,1056,8,7575.8,True,True,True
2022-05-01,SUP_LIMB_2,limb,Vietnam,1300,7,5384.6,False,True,True
2022-05-01,SUP_LIMB_3,limb,China,705,4,5673.8,True,True,True
2022-05-01,SUP_HAIR_1,hair,India,753,3,3984.1,True,True,True
2022-05-01,SUP_HAIR_2,hair,Vietnam,1270,7,5511.8,True,True,True
2022-05-01,SUP_HAIR_3,hair,Bangladesh,845,3,3550.3,True,True,True
2022-05-01,SUP_EYES_1,eyes,Germany,714,6,8403.4,True,True,True
2022-05-01,SUP_EYES_2,eyes,Japan,1026,12,11695.9,True,True,True
2022-05-01,SUP_EYES_3,eyes,China,555,7,12612.6,True,True,True
2022-05-01,SUP_OUTFIT_1,outfit,Mexico,1372,3,2186.6,True,True,True
2022-05-01,SUP_OUTFIT_2,outfit,Bangladesh,822,10,12165.5,True,True,True
2022-05-01,SUP_OUTFIT_3,outfit,Vietnam,524,2,3816.8,True,True,True
2022-05-01,SUP_GLASSES_1,glasses,Mexico,1100,11,10000.0,True,True,True
2022-05-01,SUP_GLASSES_2,glasses,China,905,3,3314.9,True,True,True
2022-05-01,SUP_GLASSES_3,glasses,Germany,749,6,8010.7,True,True,True
2022-05-01,SUP_TORSO_1,torso,USA,1368,10,7309.9,True,True,True
2022-05-01,SUP_TORSO_2,torso,Mexico,1123,7,6233.3,False,True,True
2022-05-01,SUP_TORSO_3,torso,Vietnam,1077,7,6499.5,True,True,True
2022-05-01,SUP_PACKAGING_1,packaging,USA,774,3,3876.0,True,True,True
2022-05-01,SUP_PACKAGING_2,packaging,Mexico,631,5,7923.9,True,True,True
2022-05-01,SUP_PACKAGING_3,packaging,China,859,4,4656.6,True,True,True
2022-06-01,SUP_HEAD_1,head,Mexico,1382,6,4341.5,True,True,True
2022-06-01,SUP_HEAD_2,head,Vietnam,1444,11,7617.7,True,True,True
2022-06-01,SUP_HEAD_3,head,China,1039,10,9624.6,True,True,True
2022-06-01,SUP_LIMB_1,limb,Mexico,316,1,3164.6,True,True,True
2022-06-01,SUP_LIMB_2,limb,Vietnam,1243,7,5631.5,True,True,True
2022-06-01,SUP_LIMB_3,limb,China,1217,11,9038.6,True,True,True
2022-06-01,SUP_HAIR_1,hair,India,917,5,5452.6,True,True,True
2022-06-01,SUP_HAIR_2,hair,Vietnam,569,4,7029.9,True,True,True
2022-06-01,SUP_HAIR_3,hair,Bangladesh,586,2,3413.0,True,True,True
2022-06-01,SUP_EYES_1,eyes,Germany,1064,10,9398.5,True,True,True
2022-06-01,SUP_EYES_2,eyes,Japan,1010,8,7920.8,True,True,True
2022-06-01,SUP_EYES_3,eyes,China,911,6,6586.2,True,True,True
2022-06-01,SUP_OUTFIT_1,outfit,Mexico,1181,4,3387.0,False,True,True
2022-06-01,SUP_OUTFIT_2,outfit,Bangladesh,683,3,4392.4,False,True,True
2022-06-01,SUP_OUTFIT_3,outfit,Vietnam,929,4,4305.7,True,True,True
2022-06-01,SUP_GLASSES_1,glasses,Mexico,833,6,7202.9,True,True,True
2022-06-01,SUP_GLASSES_2,glasses,China,1178,5,4244.5,True,True,True
2022-06-01,SUP_GLASSES_3,glasses,Germany,1361,11,8082.3,True,True,True
2022-06-01,SUP_TORSO_1,torso,USA,1300,4,3076.9,True,True,True
2022-06-01,SUP_TORSO_2,torso,Mexico,832,3,3605.8,True,True,True
2022-06-01,SUP_TORSO_3,torso,Vietnam,1099,6,5459.5,True,True,True
2022-06-01,SUP_PACKAGING_1,packaging,USA,1247,6,4811.5,True,True,True
2022-06-01,SUP_PACKAGING_2,packaging,Mexico,739,1,1353.2,True,True,True
2022-06-01,SUP_PACKAGING_3,packaging,China,1087,8,7359.7,True,True,True
2022-07-01,SUP_HEAD_1,head,Mexico,1161,7,6029.3,True,True,True
2022-07-01,SUP_HEAD_2,head,Vietnam,1098,7,6375.2,True,True,True
2022-07-01,SUP_HEAD_3,head,China,737,7,9498.0,True,True,True
2022-07-01,SUP_LIMB_1,limb,Mexico,719,8,11126.6,True,True,True
2022-07-01,SUP_LIMB_2,limb,Vietnam,840,8,9523.8,False,True,True
2022-07-01,SUP_LIMB_3,limb,China,1176,4,3401.4,True,True,True
2022-07-01,SUP_HAIR_1,hair,India,1014,5,4931.0,True,True,True
2022-07-01,SUP_HAIR_2,hair,Vietnam,1042,9,8637.2,True,True,True
2022-07-01,SUP_HAIR_3,hair,Bangladesh,1110,11,9909.9,True,True,True
2022-07-01,SUP_EYES_1,eyes,Germany,840,6,7142.9,True,True,True
2022-07-01,SUP_EYES_2,eyes,Japan,494,6,12145.7,True,True,True
2022-07-01,SUP_EYES_3,eyes,China,858,8,9324.0,True,True,True
2022-07-01,SUP_OUTFIT_1,outfit,Mexico,1086,4,3683.2,False,True,True
2022-07-01,SUP_OUTFIT_2,outfit,Bangladesh,605,6,9917.4,False,True,True
2022-07-01,SUP_OUTFIT_3,outfit,Vietnam,578,4,6920.4,True,True,True
2022-07-01,SUP_GLASSES_1,glasses,Mexico,970,5,5154.6,True,True,True
2022-07-01,SUP_GLASSES_2,glasses,China,699,2,2861.2,True,True,True
2022-07-01,SUP_GLASSES_3,glasses,Germany,1160,7,6034.5,True,True,True
2022-07-01,SUP_TORSO_1,torso,USA,1345,8,5948.0,True,True,True
2022-07-01,SUP_TORSO_2,torso,Mexico,1069,6,5612.7,True,True,True
2022-07-01,SUP_TORSO_3,torso,Vietnam,1219,13,10664.5,True,True,True
2022-07-01,SUP_PACKAGING_1,packaging,USA,1374,8,5822.4,True,True,True
2022-07-01,SUP_PACKAGING_2,packaging,Mexico,1025,3,2926.8,True,True,True
2022-07-01,SUP_PACKAGING_3,packaging,China,1286,13,10108.9,True,True,True
2022-08-01,SUP_HEAD_1,head,Mexico,939,5,5324.8,False,True,True
2022-08-01,SUP_HEAD_2,head,Vietnam,1001,2,1998.0,True,True,True
2022-08-01,SUP_HEAD_3,head,China,1066,5,4690.4,True,True,True
2022-08-01,SUP_LIMB_1,limb,Mexico,608,1,1644.7,True,True,True
2022-08-01,SUP_LIMB_2,limb,Vietnam,985,16,16243.7,True,True,False
2022-08-01,SUP_LIMB_3,limb,China,667,2,2998.5,True,True,True
2022-08-01,SUP_HAIR_1,hair,India,766,3,3916.4,False,True,True
2022-08-01,SUP_HAIR_2,hair,Vietnam,1087,6,5519.8,True,True,True
2022-08-01,SUP_HAIR_3,hair,Bangladesh,1048,10,9542.0,True,True,True
2022-08-01,SUP_EYES_1,eyes,Germany,828,8,9661.8,True,True,True
2022-08-01,SUP_EYES_2,eyes,Japan,683,4,5856.5,False,True,True
2022-08-01,SUP_EYES_3,eyes,China,1100,11,10000.0,False,True,True
2022-08-01,SUP_OUTFIT_1,outfit,Mexico,952,9,9453.8,True,True,True
2022-08-01,SUP_OUTFIT_2,outfit,Bangladesh,919,7,7617.0,True,True,True
2022-08-01,SUP_OUTFIT_3,outfit,Vietnam,1194,9,7537.7,True,True,True
2022-08-01,SUP_GLASSES_1,glasses,Mexico,587,6,10221.5,True,True,True
2022-08-01,SUP_GLASSES_2,glasses,China,965,9,9326.4,True,True,True
2022-08-01,SUP_GLASSES_3,glasses,Germany,1342,7,5216.1,True,True,True
2022-08-01,SUP_TORSO_1,torso,USA,712,3,4213.5,True,True,True
2022-08-01,SUP_TORSO_2,torso,Mexico,892,8,8968.6,True,True,True
2022-08-01,SUP_TORSO_3,torso,Vietnam,580,1,1724.1,True,True,True
2022-08-01,SUP_PACKAGING_1,packaging,USA,533,1,1876.2,True,True,True
2022-08-01,SUP_PACKAGING_2,packaging,Mexico,955,3,3141.4,False,True,True
2022-08-01,SUP_PACKAGING_3,packaging,China,790,4,5063.3,True,True,True
2022-09-01,SUP_HEAD_1,head,Mexico,901,2,2219.8,True,True,True
2022-09-01,SUP_HEAD_2,head,Vietnam,1067,5,4686.0,True,True,True
2022-09-01,SUP_HEAD_3,head,China,835,6,7185.6,True,True,True
2022-09-01,SUP_LIMB_1,limb,Mexico,893,3,3359.5,True,True,True
2022-09-01,SUP_LIMB_2,limb,Vietnam,716,3,4189.9,True,True,True
2022-09-01,SUP_LIMB_3,limb,China,905,2,2209.9,True,True,True
2022-09-01,SUP_HAIR_1,hair,India,853,7,8206.3,True,True,True
2022-09-01,SUP_HAIR_2,hair,Vietnam,832,8,9615.4,True,True,True
2022-09-01,SUP_HAIR_3,hair,Bangladesh,1244,12,9646.3,True,True,True
2022-09-01,SUP_EYES_1,eyes,Germany,1083,10,9233.6,True,True,True
2022-09-01,SUP_EYES_2,eyes,Japan,961,7,7284.1,True,True,True
2022-09-01,SUP_EYES_3,eyes,China,1143,11,9623.8,False,True,True
2022-09-01,SUP_OUTFIT_1,outfit,Mexico,1174,8,6814.3,True,True,True
2022-09-01,SUP_OUTFIT_2,outfit,Bangladesh,963,6,6230.5,False,True,True
2022-09-01,SUP_OUTFIT_3,outfit,Vietnam,640,4,6250.0,True,True,True
2022-09-01,SUP_GLASSES_1,glasses,Mexico,881,2,2270.1,True,True,True
2022-09-01,SUP_GLASSES_2,glasses,China,728,4,5494.5,True,True,True
2022-09-01,SUP_GLASSES_3,glasses,Germany,493,3,6085.2,True,True,True
2022-09-01,SUP_TORSO_1,torso,USA,780,1,1282.1,True,True,True
2022-09-01,SUP_TORSO_2,torso,Mexico,371,4,10781.7,True,True,True
2022-09-01,SUP_TORSO_3,torso,Vietnam,667,6,8995.5,True,True,True
2022-09-01,SUP_PACKAGING_1,packaging,USA,606,3,4950.5,True,True,True
2022-09-01,SUP_PACKAGING_2,packaging,Mexico,766,5,6527.4,False,True,True
2022-09-01,SUP_PACKAGING_3,packaging,China,833,8,9603.8,True,True,True
2022-10-01,SUP_HEAD_1,head,Mexico,868,4,4608.3,True,True,True
2022-10-01,SUP_HEAD_2,head,Vietnam,975,5,5128.2,True,True,True
2022-10-01,SUP_HEAD_3,head,China,1171,7,5977.8,True,True,True
2022-10-01,SUP_LIMB_1,limb,Mexico,911,8,8781.6,True,True,True
2022-10-01,SUP_LIMB_2,limb,Vietnam,987,1,1013.2,True,True,True
2022-10-01,SUP_LIMB_3,limb,China,795,7,8805.0,True,True,True
2022-10-01,SUP_HAIR_1,hair,India,606,4,6600.7,True,True,True
2022-10-01,SUP_HAIR_2,hair,Vietnam,941,6,6376.2,True,True,True
2022-10-01,SUP_HAIR_3,hair,Bangladesh,819,2,2442.0,True,True,True
2022-10-01,SUP_EYES_1,eyes,Germany,954,4,4192.9,False,True,True
2022-10-01,SUP_EYES_2,eyes,Japan,730,5,6849.3,True,True,True
2022-10-01,SUP_EYES_3,eyes,China,775,4,5161.3,True,True,True
2022-10-01,SUP_OUTFIT_1,outfit,Mexico,864,6,6944.4,True,True,True
2022-10-01,SUP_OUTFIT_2,outfit,Bangladesh,664,7,10542.2,True,True,True
2022-10-01,SUP_OUTFIT_3,outfit,Vietnam,785,4,5095.5,True,True,True
2022-10-01,SUP_GLASSES_1,glasses,Mexico,542,5,9225.1,True,True,True
2022-10-01,SUP_GLASSES_2,glasses,China,834,6,7194.2,True,True,True
2022-10-01,SUP_GLASSES_3,glasses,Germany,1045,8,7655.5,False,True,True
2022-10-01,SUP_TORSO_1,torso,USA,1052,3,2851.7,True,True,True
2022-10-01,SUP_TORSO_2,torso,Mexico,937,8,8537.9,True,True,True
2022-10-01,SUP_TORSO_3,torso,Vietnam,798,2,2506.3,True,True,True
2022-10-01,SUP_PACKAGING_1,packaging,USA,1065,8,7511.7,True,True,True
2022-10-01,SUP_PACKAGING_2,packaging,Mexico,1160,6,5172.4,True,True,True
2022-10-01,SUP_PACKAGING_3,packaging,China,1156,10,8650.5,True,True,True
2022-11-01,SUP_HEAD_1,head,Mexico,433,2,4618.9,True,True,True
2022-11-01,SUP_HEAD_2,head,Vietnam,1119,6,5361.9,True,True,True
2022-11-01,SUP_HEAD_3,head,China,789,4,5069.7,True,True,True
2022-11-01,SUP_LIMB_1,limb,Mexico,754,3,3978.8,True,True,True
2022-11-01,SUP_LIMB_2,limb,Vietnam,1010,12,11881.2,True,True,True
2022-11-01,SUP_LIMB_3,limb,China,732,1,1366.1,False,True,True
2022-11-01,SUP_HAIR_1,hair,India,1199,11,9174.3,True,True,True
2022-11-01,SUP_HAIR_2,hair,Vietnam,1258,4,3179.7,True,True,True
2022-11-01,SUP_HAIR_3,hair,Bangladesh,583,0,0.0,True,True,True
2022-11-01,SUP_EYES_1,eyes,Germany,631,2,3169.6,True,True,True
2022-11-01,SUP_EYES_2,eyes,Japan,804,7,8706.5,True,True,True
2022-11-01,SUP_EYES_3,eyes,China,898,3,3340.8,True,True,True
2022-11-01,SUP_OUTFIT_1,outfit,Mexico,718,8,11142.1,True,True,True
2022-11-01,SUP_OUTFIT_2,outfit,Bangladesh,941,1,1062.7,True,True,True
2022-11-01,SUP_OUTFIT_3,outfit,Vietnam,665,8,12030.1,False,True,True
2022-11-01,SUP_GLASSES_1,glasses,Mexico,488,4,8196.7,True,True,True
2022-11-01,SUP_GLASSES_2,glasses,China,1213,12,9892.8,True,True,True
2022-11-01,SUP_GLASSES_3,glasses,Germany,1074,7,6517.7,True,True,True
2022-11-01,SUP_TORSO_1,torso,USA,790,6,7594.9,True,True,True
2022-11-01,SUP_TORSO_2,torso,Mexico,1007,8,7944.4,True,True,True
2022-11-01,SUP_TORSO_3,torso,Vietnam,828,7,8454.1,True,True,True
2022-11-01,SUP_PACKAGING_1,packaging,USA,719,4,5563.3,True,True,True
2022-11-01,SUP_PACKAGING_2,packaging,Mexico,885,6,6779.7,True,True,True
2022-11-01,SUP_PACKAGING_3,packaging,China,726,3,4132.2,True,True,True
2022-12-01,SUP_HEAD_1,head,Mexico,741,5,6747.6,True,True,True
2022-12-01,SUP_HEAD_2,head,Vietnam,840,6,7142.9,True,True,True
2022-12-01,SUP_HEAD_3,head,China,1097,8,7292.6,False,True,True
2022-12-01,SUP_LIMB_1,limb,Mexico,769,4,5201.6,True,True,True
2022-12-01,SUP_LIMB_2,limb,Vietnam,583,5,8576.3,True,True,True
2022-12-01,SUP_LIMB_3,limb,China,887,7,7891.8,True,True,True
2022-12-01,SUP_HAIR_1,hair,India,1172,7,5972.7,True,True,True
2022-12-01,SUP_HAIR_2,hair,Vietnam,1167,8,6855.2,True,True,True
2022-12-01,SUP_HAIR_3,hair,Bangladesh,689,8,11611.0,True,True,True
2022-12-01,SUP_EYES_1,eyes,Germany,832,1,1201.9,True,True,True
2022-12-01,SUP_EYES_2,eyes,Japan,900,7,7777.8,True,True,True
2022-12-01,SUP_EYES_3,eyes,China,624,3,4807.7,True,True,True
2022-12-01,SUP_OUTFIT_1,outfit,Mexico,1238,4,3231.0,True,True,True
2022-12-01,SUP_OUTFIT_2,outfit,Bangladesh,488,4,8196.7,True,True,True
2022-12-01,SUP_OUTFIT_3,outfit,Vietnam,1174,10,8517.9,True,True,True
2022-12-01,SUP_GLASSES_1,glasses,Mexico,1032,8,7751.9,False,True,True
2022-12-01,SUP_GLASSES_2,glasses,China,883,5,5662.5,True,True,True
2022-12-01,SUP_GLASSES_3,glasses,Germany,1190,4,3361.3,True,True,True
2022-12-01,SUP_TORSO_1,torso,USA,911,6,6586.2,False,True,True
2022-12-01,SUP_TORSO_2,torso,Mexico,844,1,1184.8,True,True,True
2022-12-01,SUP_TORSO_3,torso,Vietnam,703,9,12802.3,True,True,True
2022-12-01,SUP_PACKAGING_1,packaging,USA,400,2,5000.0,True,True,True
2022-12-01,SUP_PACKAGING_2,packaging,Mexico,1134,8,7054.7,True,True,True
2022-12-01,SUP_PACKAGING_3,packaging,China,1224,7,5719.0,True,True,True
2023-01-01,SUP_HEAD_1,head,Mexico,963,3,3115.3,True,True,True
2023-01-01,SUP_HEAD_2,head,Vietnam,1189,12,10092.5,True,True,True
2023-01-01,SUP_HEAD_3,head,China,1031,8,7759.5,True,True,True
2023-01-01,SUP_LIMB_1,limb,Mexico,1110,5,4504.5,True,True,True
2023-01-01,SUP_LIMB_2,limb,Vietnam,1179,4,3392.7,True,True,True
2023-01-01,SUP_LIMB_3,limb,China,1440,11,7638.9,True,True,True
2023-01-01,SUP_HAIR_1,hair,India,829,4,4825.1,True,True,True
2023-01-01,SUP_HAIR_2,hair,Vietnam,934,6,6424.0,True,True,True
2023-01-01,SUP_HAIR_3,hair,Bangladesh,1136,8,7042.3,True,True,True
2023-01-01,SUP_EYES_1,eyes,Germany,1044,6,5747.1,True,True,True
2023-01-01,SUP_EYES_2,eyes,Japan,756,4,5291.0,True,True,True
2023-01-01,SUP_EYES_3,eyes,China,1208,9,7450.3,True,True,True
2023-01-01,SUP_OUTFIT_1,outfit,Mexico,592,3,5067.6,True,True,True
2023-01-01,SUP_OUTFIT_2,outfit,Bangladesh,746,8,10723.9,True,True,True
2023-01-01,SUP_OUTFIT_3,outfit,Vietnam,829,4,4825.1,True,True,True
2023-01-01,SUP_GLASSES_1,glasses,Mexico,713,2,2805.0,True,True,True
2023-01-01,SUP_GLASSES_2,glasses,China,798,4,5012.5,True,True,True
2023-01-01,SUP_GLASSES_3,glasses,Germany,1062,5,4708.1,True,True,True
2023-01-01,SUP_TORSO_1,torso,USA,867,7,8073.8,True,True,True
2023-01-01,SUP_TORSO_2,torso,Mexico,665,3,4511.3,True,True,True
2023-01-01,SUP_TORSO_3,torso,Vietnam,1024,2,1953.1,True,True,True
2023-01-01,SUP_PACKAGING_1,packaging,USA,1086,4,3683.2,True,True,True
2023-01-01,SUP_PACKAGING_2,packaging,Mexico,928,1,1077.6,True,True,True
2023-01-01,SUP_PACKAGING_3,packaging,China,1134,11,9700.2,True,True,True
2023-02-01,SUP_HEAD_1,head,Mexico,602,6,9966.8,False,True,True
2023-02-01,SUP_HEAD_2,head,Vietnam,687,7,10189.2,True,True,True
2023-02-01,SUP_HEAD_3,head,China,1094,7,6398.5,True,True,True
2023-02-01,SUP_LIMB_1,limb,Mexico,1072,4,3731.3,True,True,True
2023-02-01,SUP_LIMB_2,limb,Vietnam,1006,6,5964.2,True,True,True
2023-02-01,SUP_LIMB_3,limb,China,577,3,5199.3,True,True,True
2023-02-01,SUP_HAIR_1,hair,India,461,4,8676.8,True,True,True
2023-02-01,SUP_HAIR_2,hair,Vietnam,945,5,5291.0,True,True,True
2023-02-01,SUP_HAIR_3,hair,Bangladesh,848,11,12971.7,True,True,True
2023-02-01,SUP_EYES_1,eyes,Germany,600,3,5000.0,True,True,True
2023-02-01,SUP_EYES_2,eyes,Japan,602,0,0.0,True,True,True
2023-02-01,SUP_EYES_3,eyes,China,1361,9,6612.8,True,True,True
2023-02-01,SUP_OUTFIT_1,outfit,Mexico,1028,6,5836.6,True,True,True
2023-02-01,SUP_OUTFIT_2,outfit,Bangladesh,781,7,8962.9,False,True,True
2023-02-01,SUP_OUTFIT_3,outfit,Vietnam,1102,7,6352.1,True,True,True
2023-02-01,SUP_GLASSES_1,glasses,Mexico,942,8,8492.6,False,True,True
2023-02-01,SUP_GLASSES_2,glasses,China,816,6,7352.9,True,True,True
2023-02-01,SUP_GLASSES_3,glasses,Germany,1037,6,5785.9,True,True,True
2023-02-01,SUP_TORSO_1,torso,USA,571,6,10507.9,True,True,True
2023-02-01,SUP_TORSO_2,torso,Mexico,880,7,7954.5,True,True,True
2023-02-01,SUP_TORSO_3,torso,Vietnam,1004,1,996.0,True,True,True
2023-02-01,SUP_PACKAGING_1,packaging,USA,1141,6,5258.5,True,True,True
2023-02-01,SUP_PACKAGING_2,packaging,Mexico,803,5,6226.7,True,True,True
2023-02-01,SUP_PACKAGING_3,packaging,China,756,3,3968.3,True,True,True
2023-03-01,SUP_HEAD_1,head,Mexico,547,4,7312.6,True,True,True
2023-03-01,SUP_HEAD_2,head,Vietnam,1060,3,2830.2,True,True,True
2023-03-01,SUP_HEAD_3,head,China,636,5,7861.6,True,True,True
2023-03-01,SUP_LIMB_1,limb,Mexico,936,9,9615.4,True,True,True
2023-03-01,SUP_LIMB_2,limb,Vietnam,1106,4,3616.6,True,True,True
2023-03-01,SUP_LIMB_3,limb,China,1076,11,10223.0,True,True,True
2023-03-01,SUP_HAIR_1,hair,India,1001,9,8991.0,True,True,True
2023-03-01,SUP_HAIR_2,hair,Vietnam,508,5,9842.5,True,True,True
2023-03-01,SUP_HAIR_3,hair,Bangladesh,1009,7,6937.6,True,True,True
2023-03-01,SUP_EYES_1,eyes,Germany,1280,8,6250.0,False,True,True
2023-03-01,SUP_EYES_2,eyes,Japan,898,2,2227.2,False,True,True
2023-03-01,SUP_EYES_3,eyes,China,1074,12,11173.2,True,True,True
2023-03-01,SUP_OUTFIT_1,outfit,Mexico,696,5,7183.9,False,True,True
2023-03-01,SUP_OUTFIT_2,outfit,Bangladesh,1008,5,4960.3,True,True,True
2023-03-01,SUP_OUTFIT_3,outfit,Vietnam,1116,7,6272.4,True,True,True
2023-03-01,SUP_GLASSES_1,glasses,Mexico,1099,7,6369.4,True,True,True
2023-03-01,SUP_GLASSES_2,glasses,China,506,2,3952.6,True,True,True
2023-03-01,SUP_GLASSES_3,glasses,Germany,723,5,6915.6,True,True,True
2023-03-01,SUP_TORSO_1,torso,USA,664,6,9036.1,True,True,True
2023-03-01,SUP_TORSO_2,torso,Mexico,977,6,6141.2,True,True,True
2023-03-01,SUP_TORSO_3,torso,Vietnam,645,0,0.0,True,True,True
2023-03-01,SUP_PACKAGING_1,packaging,USA,1117,2,1790.5,True,True,True
2023-03-01,SUP_PACKAGING_2,packaging,Mexico,557,6,10772.0,True,True,True
2023-03-01,SUP_PACKAGING_3,packaging,China,776,6,7732.0,True,True,True
2023-04-01,SUP_HEAD_1,head,Mexico,1152,8,6944.4,True,True,True
2023-04-01,SUP_HEAD_2,head,Vietnam,832,4,4807.7,True,True,True
2023-04-01,SUP_HEAD_3,head,China,1142,12,10507.9,True,True,True
2023-04-01,SUP_LIMB_1,limb,Mexico,898,5,5567.9,True,True,True
2023-04-01,SUP_LIMB_2,limb,Vietnam,860,3,3488.4,True,True,True
2023-04-01,SUP_LIMB_3,limb,China,1068,11,10299.6,True,True,True
2023-04-01,SUP_HAIR_1,hair,India,985,7,7106.6,True,True,True
2023-04-01,SUP_HAIR_2,hair,Vietnam,987,4,4052.7,True,True,True
2023-04-01,SUP_HAIR_3,hair,Bangladesh,813,9,11070.1,True,True,True
2023-04-01,SUP_EYES_1,eyes,Germany,1170,4,3418.8,True,True,True
2023-04-01,SUP_EYES_2,eyes,Japan,1057,7,6622.5,True,True,True
2023-04-01,SUP_EYES_3,eyes,China,821,8,9744.2,True,True,True
2023-04-01,SUP_OUTFIT_1,outfit,Mexico,796,1,1256.3,True,True,True
2023-04-01,SUP_OUTFIT_2,outfit,Bangladesh,1207,4,3314.0,True,True,True
2023-04-01,SUP_OUTFIT_3,outfit,Vietnam,1056,10,9469.7,False,True,True
2023-04-01,SUP_GLASSES_1,glasses,Mexico,525,2,3809.5,True,True,True
2023-04-01,SUP_GLASSES_2,glasses,China,949,9,9483.7,True,True,True
2023-04-01,SUP_GLASSES_3,glasses,Germany,863,6,6952.5,True,True,True
2023-04-01,SUP_TORSO_1,torso,USA,598,2,3344.5,True,True,True
2023-04-01,SUP_TORSO_2,torso,Mexico,1024,8,7812.5,True,True,True
2023-04-01,SUP_TORSO_3,torso,Vietnam,970,7,7216.5,False,True,True
2023-04-01,SUP_PACKAGING_1,packaging,USA,550,3,5454.5,True,True,True
2023-04-01,SUP_PACKAGING_2,packaging,Mexico,1305,11,8429.1,True,True,True
2023-04-01,SUP_PACKAGING_3,packaging,China,695,6,8633.1,True,True,True
2023-05-01,SUP_HEAD_1,head,Mexico,1206,6,4975.1,True,True,True
2023-05-01,SUP_HEAD_2,head,Vietnam,1250,4,3200.0,True,True,True
2023-05-01,SUP_HEAD_3,head,China,1028,9,8754.9,True,True,True
2023-05-01,SUP_LIMB_1,limb,Mexico,849,5,5889.3,True,True,True
2023-05-01,SUP_LIMB_2,limb,Vietnam,999,3,3003.0,True,True,True
2023-05-01,SUP_LIMB_3,limb,China,788,3,3807.1,True,True,True
2023-05-01,SUP_HAIR_1,hair,India,808,2,2475.2,True,True,True
2023-05-01,SUP_HAIR_2,hair,Vietnam,938,1,1066.1,True,True,True
2023-05-01,SUP_HAIR_3,hair,Bangladesh,642,6,9345.8,True,True,True
2023-05-01,SUP_EYES_1,eyes,Germany,989,4,4044.5,True,True,True
2023-05-01,SUP_EYES_2,eyes,Japan,688,7,10174.4,True,True,True
2023-05-01,SUP_EYES_3,eyes,China,1067,8,7497.7,True,True,True
2023-05-01,SUP_OUTFIT_1,outfit,Mexico,760,3,3947.4,True,True,True
2023-05-01,SUP_OUTFIT_2,outfit,Bangladesh,1327,11,8289.4,True,True,True
2023-05-01,SUP_OUTFIT_3,outfit,Vietnam,738,5,6775.1,True,True,True
2023-05-01,SUP_GLASSES_1,glasses,Mexico,766,5,6527.4,True,True,True
2023-05-01,SUP_GLASSES_2,glasses,China,891,11,12345.7,True,True,True
2023-05-01,SUP_GLASSES_3,glasses,Germany,506,6,11857.7,True,True,True
2023-05-01,SUP_TORSO_1,torso,USA,1132,6,5300.4,True,True,True
2023-05-01,SUP_TORSO_2,torso,Mexico,910,6,6593.4,False,True,True
2023-05-01,SUP_TORSO_3,torso,Vietnam,1282,7,5460.2,True,True,True
2023-05-01,SUP_PACKAGING_1,packaging,USA,1105,7,6334.8,True,True,True
2023-05-01,SUP_PACKAGING_2,packaging,Mexico,698,2,2865.3,True,True,True
2023-05-01,SUP_PACKAGING_3,packaging,China,608,5,8223.7,True,True,True
2023-06-01,SUP_HEAD_1,head,Mexico,826,6,7263.9,True,True,True
2023-06-01,SUP_HEAD_2,head,Vietnam,983,7,7121.1,True,True,True
2023-06-01,SUP_HEAD_3,head,China,1094,8,7312.6,True,True,True
2023-06-01,SUP_LIMB_1,limb,Mexico,782,9,11509.0,False,True,True
2023-06-01,SUP_LIMB_2,limb,Vietnam,572,2,3496.5,True,True,True
2023-06-01,SUP_LIMB_3,limb,China,840,8,9523.8,True,True,True
2023-06-01,SUP_HAIR_1,hair,India,754,5,6631.3,True,True,True
2023-06-01,SUP_HAIR_2,hair,Vietnam,1100,15,13636.4,True,True,True
2023-06-01,SUP_HAIR_3,hair,Bangladesh,1182,9,7614.2,True,True,True
2023-06-01,SUP_EYES_1,eyes,Germany,761,2,2628.1,True,True,True
2023-06-01,SUP_EYES_2,eyes,Japan,798,5,6265.7,True,True,True
2023-06-01,SUP_EYES_3,eyes,China,939,8,8519.7,True,True,True
2023-06-01,SUP_OUTFIT_1,outfit,Mexico,388,2,5154.6,True,True,True
2023-06-01,SUP_OUTFIT_2,outfit,Bangladesh,968,6,6198.3,True,True,True
2023-06-01,SUP_OUTFIT_3,outfit,Vietnam,741,7,9446.7,True,True,True
2023-06-01,SUP_GLASSES_1,glasses,Mexico,931,5,5370.6,True,True,True
2023-06-01,SUP_GLASSES_2,glasses,China,1353,12,8869.2,True,True,True
2023-06-01,SUP_GLASSES_3,glasses,Germany,976,5,5123.0,True,True,True
2023-06-01,SUP_TORSO_1,torso,USA,1234,5,4051.9,True,True,True
2023-06-01,SUP_TORSO_2,torso,Mexico,845,2,2366.9,True,True,True
