calendar_date,year,month,day_of_month,iso_week,week_start_date,day_of_week,season_window,season_multiplier,is_christmas_window,is_easter_window,is_weekend
2021-10-21,2021,10,21,42,2021-10-18,Thursday,Christmas,1.85,True,False,False
2021-10-22,2021,10,22,42,2021-10-18,Friday,Christmas,1.85,True,False,False
2021-10-23,2021,10,23,42,2021-10-18,Saturday,Christmas,1.85,True,False,True
2021-10-24,2021,10,24,42,2021-10-18,Sunday,Christmas,1.85,True,False,True
2021-10-25,2021,10,25,43,2021-10-25,Monday,Christmas,1.85,True,False,False
2021-10-26,2021,10,26,43,2021-10-25,Tuesday,Christmas,1.85,True,False,False
2021-10-27,2021,10,27,43,2021-10-25,Wednesday,Christmas,1.85,True,False,False
2021-10-28,2021,10,28,43,2021-10-25,Thursday,Christmas,1.85,True,False,False
2021-10-29,2021,10,29,43,2021-10-25,Friday,Christmas,1.85,True,False,False
2021-10-30,2021,10,30,43,2021-10-25,Saturday,Christmas,1.85,True,False,True
2021-10-31,2021,10,31,43,2021-10-25,Sunday,Christmas,1.85,True,False,True
2021-11-01,2021,11,1,44,2021-11-01,Monday,Christmas,1.85,True,False,False
2021-11-02,2021,11,2,44,2021-11-01,Tuesday,Christmas,1.85,True,False,False
2021-11-03,2021,11,3,44,2021-11-01,Wednesday,Christmas,1.85,True,False,False
2021-11-04,2021,11,4,44,2021-11-01,Thursday,Christmas,1.85,True,False,False
2021-11-05,2021,11,5,44,2021-11-01,Friday,Christmas,1.85,True,False,False
2021-11-06,2021,11,6,44,2021-11-01,Saturday,Christmas,1.85,True,False,True
2021-11-07,2021,11,7,44,2021-11-01,Sunday,Christmas,1.85,True,False,True
2021-11-08,2021,11,8,45,2021-11-08,Monday,Christmas,1.85,True,False,False
2021-11-09,2021,11,9,45,2021-11-08,Tuesday,Christmas,1.85,True,False,False
2021-11-10,2021,11,10,45,2021-11-08,Wednesday,Christmas,1.85,True,False,False
2021-11-11,2021,11,11,45,2021-11-08,Thursday,Christmas,1.85,True,False,False
2021-11-12,2021,11,12,45,2021-11-08,Friday,Christmas,1.85,True,False,False
2021-11-13,2021,11,13,45,2021-11-08,Saturday,Christmas,1.85,True,False,True
2021-11-14,2021,11,14,45,2021-11-08,Sunday,Christmas,1.85,True,False,True
2021-11-15,2021,11,15,46,2021-11-15,Monday,Christmas,1.85,True,False,False
2021-11-16,2021,11,16,46,2021-11-15,Tuesday,Christmas,1.85,True,False,False
2021-11-17,2021,11,17,46,2021-11-15,Wednesday,Christmas,1.85,True,False,False
2021-11-18,2021,11,18,46,2021-11-15,Thursday,Christmas,1.85,True,False,False
2021-11-19,2021,11,19,46,2021-11-15,Friday,Christmas,1.85,True,False,False
2021-11-20,2021,11,20,46,2021-11-15,Saturday,Christmas,1.85,True,False,True
2021-11-21,2021,11,21,46,2021-11-15,Sunday,Christmas,1.85,True,False,True
2021-11-22,2021,11,22,47,2021-11-22,Monday,Christmas,1.85,True,False,False
2021-11-23,2021,11,23,47,2021-11-22,Tuesday,Christmas,1.85,True,False,False
2021-11-24,2021,11,24,47,2021-11-22,Wednesday,Christmas,1.85,True,False,False
2021-11-25,2021,11,25,47,2021-11-22,Thursday,Christmas,1.85,True,False,False
2021-11-26,2021,11,26,47,2021-11-22,Friday,Christmas,1.85,True,False,False
2021-11-27,2021,11,27,47,2021-11-22,Saturday,Christmas,1.85,True,False,True
2021-11-28,2021,11,28,47,2021-11-22,Sunday,Christmas,1.85,True,False,True
2021-11-29,2021,11,29,48,2021-11-29,Monday,Christmas,1.85,True,False,False
2021-11-30,2021,11,30,48,2021-11-29,Tuesday,Christmas,1.85,True,False,False
2021-12-01,2021,12,1,48,2021-11-29,Wednesday,Christmas,1.85,True,False,False
2021-12-02,2021,12,2,48,2021-11-29,Thursday,Christmas,1.85,True,False,False
2021-12-03,2021,12,3,48,2021-11-29,Friday,Christmas,1.85,True,False,False
2021-12-04,2021,12,4,48,2021-11-29,Saturday,Christmas,1.85,True,False,True
2021-12-05,2021,12,5,48,2021-11-29,Sunday,Christmas,1.85,True,False,True
2021-12-06,2021,12,6,49,2021-12-06,Monday,Christmas,1.85,True,False,False
2021-12-07,2021,12,7,49,2021-12-06,Tuesday,Christmas,1.85,True,False,False
2021-12-08,2021,12,8,49,2021-12-06,Wednesday,Christmas,1.85,True,False,False
2021-12-09,2021,12,9,49,2021-12-06,Thursday,Christmas,1.85,True,False,False
2021-12-10,2021,12,10,49,2021-12-06,Friday,Christmas,1.85,True,False,False
2021-12-11,2021,12,11,49,2021-12-06,Saturday,Christmas,1.85,True,False,True
2021-12-12,2021,12,12,49,2021-12-06,Sunday,Christmas,1.85,True,False,True
2021-12-13,2021,12,13,50,2021-12-13,Monday,Christmas,1.85,True,False,False
2021-12-14,2021,12,14,50,2021-12-13,Tuesday,Christmas,1.85,True,False,False
2021-12-15,2021,12,15,50,2021-12-13,Wednesday,Christmas,1.85,True,False,False
2021-12-16,2021,12,16,50,2021-12-13,Thursday,Christmas,1.85,True,False,False
2021-12-17,2021,12,17,50,2021-12-13,Friday,Christmas,1.85,True,False,False
2021-12-18,2021,12,18,50,2021-12-13,Saturday,Christmas,1.85,True,False,True
2021-12-19,2021,12,19,50,2021-12-13,Sunday,Christmas,1.85,True,False,True
2021-12-20,2021,12,20,51,2021-12-20,Monday,Christmas,1.85,True,False,False
2021-12-21,2021,12,21,51,2021-12-20,Tuesday,Christmas,1.85,True,False,False
2021-12-22,2021,12,22,51,2021-12-20,Wednesday,Christmas,1.85,True,False,False
2021-12-23,2021,12,23,51,2021-12-20,Thursday,Christmas,1.85,True,False,False
2021-12-24,2021,12,24,51,2021-12-20,Friday,Christmas,1.85,True,False,False
2021-12-25,2021,12,25,51,2021-12-20,Saturday,Christmas,1.85,True,False,True
2021-12-26,2021,12,26,51,2021-12-20,Sunday,Christmas,1.85,True,False,True
2021-12-27,2021,12,27,52,2021-12-27,Monday,Christmas,1.85,True,False,False
2021-12-28,2021,12,28,52,2021-12-27,Tuesday,Christmas,1.85,True,False,False
2021-12-29,2021,12,29,52,2021-12-27,Wednesday,Christmas,1.85,True,False,False
2021-12-30,2021,12,30,52,2021-12-27,Thursday,Christmas,1.85,True,False,False
2021-12-31,2021,12,31,52,2021-12-27,Friday,Christmas,1.85,True,False,False
2022-01-01,2022,1,1,52,2021-12-27,Saturday,Christmas,1.85,True,False,True
2022-01-02,2022,1,2,52,2021-12-27,Sunday,Christmas,1.85,True,False,True
2022-01-03,2022,1,3,1,2022-01-03,Monday,Christmas,1.85,True,False,False
2022-01-04,2022,1,4,1,2022-01-03,Tuesday,Christmas,1.85,True,False,False
2022-01-05,2022,1,5,1,2022-01-03,Wednesday,Christmas,1.85,True,False,False
2022-01-06,2022,1,6,1,2022-01-03,Thursday,Christmas,1.85,True,False,False
2022-01-07,2022,1,7,1,2022-01-03,Friday,Christmas,1.85,True,False,False
2022-01-08,2022,1,8,1,2022-01-03,Saturday,Normal,1.0,False,False,True
2022-01-09,2022,1,9,1,2022-01-03,Sunday,Normal,1.0,False,False,True
2022-01-10,2022,1,10,2,2022-01-10,Monday,Normal,1.0,False,False,False
2022-01-11,2022,1,11,2,2022-01-10,Tuesday,Normal,1.0,False,False,False
2022-01-12,2022,1,12,2,2022-01-10,Wednesday,Normal,1.0,False,False,False
2022-01-13,2022,1,13,2,2022-01-10,Thursday,Normal,1.0,False,False,False
2022-01-14,2022,1,14,2,2022-01-10,Friday,Normal,1.0,False,False,False
2022-01-15,2022,1,15,2,2022-01-10,Saturday,Normal,1.0,False,False,True
2022-01-16,2022,1,16,2,2022-01-10,Sunday,Normal,1.0,False,False,True
2022-01-17,2022,1,17,3,2022-01-17,Monday,Normal,1.0,False,False,False
2022-01-18,2022,1,18,3,2022-01-17,Tuesday,Normal,1.0,False,False,False
2022-01-19,2022,1,19,3,2022-01-17,Wednesday,Normal,1.0,False,False,False
2022-01-20,2022,1,20,3,2022-01-17,Thursday,Normal,1.0,False,False,False
2022-01-21,2022,1,21,3,2022-01-17,Friday,Normal,1.0,False,False,False
2022-01-22,2022,1,22,3,2022-01-17,Saturday,Normal,1.0,False,False,True
2022-01-23,2022,1,23,3,2022-01-17,Sunday,Normal,1.0,False,False,True
2022-01-24,2022,1,24,4,2022-01-24,Monday,Normal,1.0,False,False,False
2022-01-25,2022,1,25,4,2022-01-24,Tuesday,Normal,1.0,False,False,False
2022-01-26,2022,1,26,4,2022-01-24,Wednesday,Normal,1.0,False,False,False
2022-01-27,2022,1,27,4,2022-01-24,Thursday,Normal,1.0,False,False,False
2022-01-28,2022,1,28,4,2022-01-24,Friday,Normal,1.0,False,False,False
2022-01-29,2022,1,29,4,2022-01-24,Saturday,Normal,1.0,False,False,True
2022-01-30,2022,1,30,4,2022-01-24,Sunday,Normal,1.0,False,False,True
2022-01-31,2022,1,31,5,2022-01-31,Monday,Normal,1.0,False,False,False
2022-02-01,2022,2,1,5,2022-01-31,Tuesday,Normal,1.0,False,False,False
2022-02-02,2022,2,2,5,2022-01-31,Wednesday,Normal,1.0,False,False,False
2022-02-03,2022,2,3,5,2022-01-31,Thursday,Normal,1.0,False,False,False
2022-02-04,2022,2,4,5,2022-01-31,Friday,Normal,1.0,False,False,False
2022-02-05,2022,2,5,5,2022-01-31,Saturday,Normal,1.0,False,False,True
2022-02-06,2022,2,6,5,2022-01-31,Sunday,Normal,1.0,False,False,True
2022-02-07,2022,2,7,6,2022-02-07,Monday,Normal,1.0,False,False,False
2022-02-08,2022,2,8,6,2022-02-07,Tuesday,Normal,1.0,False,False,False
2022-02-09,2022,2,9,6,2022-02-07,Wednesday,Normal,1.0,False,False,False
2022-02-10,2022,2,10,6,2022-02-07,Thursday,Normal,1.0,False,False,False
2022-02-11,2022,2,11,6,2022-02-07,Friday,Normal,1.0,False,False,False
2022-02-12,2022,2,12,6,2022-02-07,Saturday,Normal,1.0,False,False,True
2022-02-13,2022,2,13,6,2022-02-07,Sunday,Normal,1.0,False,False,True
2022-02-14,2022,2,14,7,2022-02-14,Monday,Normal,1.0,False,False,False
2022-02-15,2022,2,15,7,2022-02-14,Tuesday,Normal,1.0,False,False,False
2022-02-16,2022,2,16,7,2022-02-14,Wednesday,Normal,1.0,False,False,False
2022-02-17,2022,2,17,7,2022-02-14,Thursday,Normal,1.0,False,False,False
2022-02-18,2022,2,18,7,2022-02-14,Friday,Normal,1.0,False,False,False
2022-02-19,2022,2,19,7,2022-02-14,Saturday,Normal,1.0,False,False,True
2022-02-20,2022,2,20,7,2022-02-14,Sunday,Easter,1.32,False,True,True
2022-02-21,2022,2,21,8,2022-02-21,Monday,Easter,1.32,False,True,False
2022-02-22,2022,2,22,8,2022-02-21,Tuesday,Easter,1.32,False,True,False
2022-02-23,2022,2,23,8,2022-02-21,Wednesday,Easter,1.32,False,True,False
2022-02-24,2022,2,24,8,2022-02-21,Thursday,Easter,1.32,False,True,False
2022-02-25,2022,2,25,8,2022-02-21,Friday,Easter,1.32,False,True,False
2022-02-26,2022,2,26,8,2022-02-21,Saturday,Easter,1.32,False,True,True
2022-02-27,2022,2,27,8,2022-02-21,Sunday,Easter,1.32,False,True,True
2022-02-28,2022,2,28,9,2022-02-28,Monday,Easter,1.32,False,True,False
2022-03-01,2022,3,1,9,2022-02-28,Tuesday,Easter,1.32,False,True,False
2022-03-02,2022,3,2,9,2022-02-28,Wednesday,Easter,1.32,False,True,False
2022-03-03,2022,3,3,9,2022-02-28,Thursday,Easter,1.32,False,True,False
2022-03-04,2022,3,4,9,2022-02-28,Friday,Easter,1.32,False,True,False
2022-03-05,2022,3,5,9,2022-02-28,Saturday,Easter,1.32,False,True,True
2022-03-06,2022,3,6,9,2022-02-28,Sunday,Easter,1.32,False,True,True
2022-03-07,2022,3,7,10,2022-03-07,Monday,Easter,1.32,False,True,False
2022-03-08,2022,3,8,10,2022-03-07,Tuesday,Easter,1.32,False,True,False
2022-03-09,2022,3,9,10,2022-03-07,Wednesday,Easter,1.32,False,True,False
2022-03-10,2022,3,10,10,2022-03-07,Thursday,Easter,1.32,False,True,False
2022-03-11,2022,3,11,10,2022-03-07,Friday,Easter,1.32,False,True,False
2022-03-12,2022,3,12,10,2022-03-07,Saturday,Easter,1.32,False,True,True
2022-03-13,2022,3,13,10,2022-03-07,Sunday,Easter,1.32,False,True,True
2022-03-14,2022,3,14,11,2022-03-14,Monday,Easter,1.32,False,True,False
2022-03-15,2022,3,15,11,2022-03-14,Tuesday,Easter,1.32,False,True,False
2022-03-16,2022,3,16,11,2022-03-14,Wednesday,Easter,1.32,False,True,False
2022-03-17,2022,3,17,11,2022-03-14,Thursday,Easter,1.32,False,True,False
2022-03-18,2022,3,18,11,2022-03-14,Friday,Easter,1.32,False,True,False
2022-03-19,2022,3,19,11,2022-03-14,Saturday,Easter,1.32,False,True,True
2022-03-20,2022,3,20,11,2022-03-14,Sunday,Easter,1.32,False,True,True
2022-03-21,2022,3,21,12,2022-03-21,Monday,Easter,1.32,False,True,False
2022-03-22,2022,3,22,12,2022-03-21,Tuesday,Easter,1.32,False,True,False
2022-03-23,2022,3,23,12,2022-03-21,Wednesday,Easter,1.32,False,True,False
2022-03-24,2022,3,24,12,2022-03-21,Thursday,Easter,1.32,False,True,False
2022-03-25,2022,3,25,12,2022-03-21,Friday,Easter,1.32,False,True,False
2022-03-26,2022,3,26,12,2022-03-21,Saturday,Easter,1.32,False,True,True
2022-03-27,2022,3,27,12,2022-03-21,Sunday,Easter,1.32,False,True,True
2022-03-28,2022,3,28,13,2022-03-28,Monday,Easter,1.32,False,True,False
2022-03-29,2022,3,29,13,2022-03-28,Tuesday,Easter,1.32,False,True,False
2022-03-30,2022,3,30,13,2022-03-28,Wednesday,Easter,1.32,False,True,False
2022-03-31,2022,3,31,13,2022-03-28,Thursday,Easter,1.32,False,True,False
2022-04-01,2022,4,1,13,2022-03-28,Friday,Easter,1.32,False,True,False
2022-04-02,2022,4,2,13,2022-03-28,Saturday,Easter,1.32,False,True,True
2022-04-03,2022,4,3,13,2022-03-28,Sunday,Easter,1.32,False,True,True
2022-04-04,2022,4,4,14,2022-04-04,Monday,Easter,1.32,False,True,False
2022-04-05,2022,4,5,14,2022-04-04,Tuesday,Easter,1.32,False,True,False
2022-04-06,2022,4,6,14,2022-04-04,Wednesday,Easter,1.32,False,True,False
2022-04-07,2022,4,7,14,2022-04-04,Thursday,Easter,1.32,False,True,False
2022-04-08,2022,4,8,14,2022-04-04,Friday,Normal,1.0,False,False,False
2022-04-09,2022,4,9,14,2022-04-04,Saturday,Normal,1.0,False,False,True
2022-04-10,2022,4,10,14,2022-04-04,Sunday,Normal,1.0,False,False,True
2022-04-11,2022,4,11,15,2022-04-11,Monday,Normal,1.0,False,False,False
2022-04-12,2022,4,12,15,2022-04-11,Tuesday,Normal,1.0,False,False,False
2022-04-13,2022,4,13,15,2022-04-11,Wednesday,Normal,1.0,False,False,False
2022-04-14,2022,4,14,15,2022-04-11,Thursday,Normal,1.0,False,False,False
2022-04-15,2022,4,15,15,2022-04-11,Friday,Normal,1.0,False,False,False
2022-04-16,2022,4,16,15,2022-04-11,Saturday,Normal,1.0,False,False,True
2022-04-17,2022,4,17,15,2022-04-11,Sunday,Normal,1.0,False,False,True
2022-04-18,2022,4,18,16,2022-04-18,Monday,Normal,1.0,False,False,False
2022-04-19,2022,4,19,16,2022-04-18,Tuesday,Normal,1.0,False,False,False
2022-04-20,2022,4,20,16,2022-04-18,Wednesday,Normal,1.0,False,False,False
2022-04-21,2022,4,21,16,2022-04-18,Thursday,Normal,1.0,False,False,False
2022-04-22,2022,4,22,16,2022-04-18,Friday,Normal,1.0,False,False,False
2022-04-23,2022,4,23,16,2022-04-18,Saturday,Normal,1.0,False,False,True
2022-04-24,2022,4,24,16,2022-04-18,Sunday,Normal,1.0,False,False,True
2022-04-25,2022,4,25,17,2022-04-25,Monday,Normal,1.0,False,False,False
2022-04-26,2022,4,26,17,2022-04-25,Tuesday,Normal,1.0,False,False,False
2022-04-27,2022,4,27,17,2022-04-25,Wednesday,Normal,1.0,False,False,False
2022-04-28,2022,4,28,17,2022-04-25,Thursday,Normal,1.0,False,False,False
2022-04-29,2022,4,29,17,2022-04-25,Friday,Normal,1.0,False,False,False
2022-04-30,2022,4,30,17,2022-04-25,Saturday,Normal,1.0,False,False,True
2022-05-01,2022,5,1,17,2022-04-25,Sunday,Normal,1.0,False,False,True
2022-05-02,2022,5,2,18,2022-05-02,Monday,Normal,1.0,False,False,False
2022-05-03,2022,5,3,18,2022-05-02,Tuesday,Normal,1.0,False,False,False
2022-05-04,2022,5,4,18,2022-05-02,Wednesday,Normal,1.0,False,False,False
2022-05-05,2022,5,5,18,2022-05-02,Thursday,Normal,1.0,False,False,False
2022-05-06,2022,5,6,18,2022-05-02,Friday,Normal,1.0,False,False,False
2022-05-07,2022,5,7,18,2022-05-02,Saturday,Normal,1.0,False,False,True
2022-05-08,2022,5,8,18,2022-05-02,Sunday,Normal,1.0,False,False,True
2022-05-09,2022,5,9,19,2022-05-09,Monday,Normal,1.0,False,False,False
2022-05-10,2022,5,10,19,2022-05-09,Tuesday,Normal,1.0,False,False,False
2022-05-11,2022,5,11,19,2022-05-09,Wednesday,Normal,1.0,False,False,False
2022-05-12,2022,5,12,19,2022-05-09,Thursday,Normal,1.0,False,False,False
2022-05-13,2022,5,13,19,2022-05-09,Friday,Normal,1.0,False,False,False
2022-05-14,2022,5,14,19,2022-05-09,Saturday,Normal,1.0,False,False,True
2022-05-15,2022,5,15,19,2022-05-09,Sunday,Normal,1.0,False,False,True
2022-05-16,2022,5,16,20,2022-05-16,Monday,Normal,1.0,False,False,False
2022-05-17,2022,5,17,20,2022-05-16,Tuesday,Normal,1.0,False,False,False
2022-05-18,2022,5,18,20,2022-05-16,Wednesday,Normal,1.0,False,False,False
2022-05-19,2022,5,19,20,2022-05-16,Thursday,Normal,1.0,False,False,False
2022-05-20,2022,5,20,20,2022-05-16,Friday,Normal,1.0,False,False,False
2022-05-21,2022,5,21,20,2022-05-16,Saturday,Normal,1.0,False,False,True
2022-05-22,2022,5,22,20,2022-05-16,Sunday,Normal,1.0,False,False,True
2022-05-23,2022,5,23,21,2022-05-23,Monday,Normal,1.0,False,False,False
2022-05-24,2022,5,24,21,2022-05-23,Tuesday,Normal,1.0,False,False,False
2022-05-25,2022,5,25,21,2022-05-23,Wednesday,Normal,1.0,False,False,False
2022-05-26,2022,5,26,21,2022-05-23,Thursday,Normal,1.0,False,False,False
2022-05-27,2022,5,27,21,2022-05-23,Friday,Normal,1.0,False,False,False
2022-05-28,2022,5,28,21,2022-05-23,Saturday,Normal,1.0,False,False,True
2022-05-29,2022,5,29,21,2022-05-23,Sunday,Normal,1.0,False,False,True
2022-05-30,2022,5,30,22,2022-05-30,Monday,Normal,1.0,False,False,False
2022-05-31,2022,5,31,22,2022-05-30,Tuesday,Normal,1.0,False,False,False
2022-06-01,2022,6,1,22,2022-05-30,Wednesday,Normal,1.0,False,False,False
2022-06-02,2022,6,2,22,2022-05-30,Thursday,Normal,1.0,False,False,False
2022-06-03,2022,6,3,22,2022-05-30,Friday,Normal,1.0,False,False,False
2022-06-04,2022,6,4,22,2022-05-30,Saturday,Normal,1.0,False,False,True
2022-06-05,2022,6,5,22,2022-05-30,Sunday,Normal,1.0,False,False,True
2022-06-06,2022,6,6,23,2022-06-06,Monday,Normal,1.0,False,False,False
2022-06-07,2022,6,7,23,2022-06-06,Tuesday,Normal,1.0,False,False,False
2022-06-08,2022,6,8,23,2022-06-06,Wednesday,Normal,1.0,False,False,False
2022-06-09,2022,6,9,23,2022-06-06,Thursday,Normal,1.0,False,False,False
2022-06-10,2022,6,10,23,2022-06-06,Friday,Normal,1.0,False,False,False
2022-06-11,2022,6,11,23,2022-06-06,Saturday,Normal,1.0,False,False,True
2022-06-12,2022,6,12,23,2022-06-06,Sunday,Normal,1.0,False,False,True
2022-06-13,2022,6,13,24,2022-06-13,Monday,Normal,1.0,False,False,False
2022-06-14,2022,6,14,24,2022-06-13,Tuesday,Normal,1.0,False,False,False
2022-06-15,2022,6,15,24,2022-06-13,Wednesday,Normal,1.0,False,False,False
2022-06-16,2022,6,16,24,2022-06-13,Thursday,Normal,1.0,False,False,False
2022-06-17,2022,6,17,24,2022-06-13,Friday,Normal,1.0,False,False,False
2022-06-18,2022,6,18,24,2022-06-13,Saturday,Normal,1.0,False,False,True
2022-06-19,2022,6,19,24,2022-06-13,Sunday,Normal,1.0,False,False,True
2022-06-20,2022,6,20,25,2022-06-20,Monday,Normal,1.0,False,False,False
2022-06-21,2022,6,21,25,2022-06-20,Tuesday,Normal,1.0,False,False,False
2022-06-22,2022,6,22,25,2022-06-20,Wednesday,Normal,1.0,False,False,False
2022-06-23,2022,6,23,25,2022-06-20,Thursday,Normal,1.0,False,False,False
2022-06-24,2022,6,24,25,2022-06-20,Friday,Normal,1.0,False,False,False
2022-06-25,2022,6,25,25,2022-06-20,Saturday,Normal,1.0,False,False,True
2022-06-26,2022,6,26,25,2022-06-20,Sunday,Normal,1.0,False,False,True
2022-06-27,2022,6,27,26,2022-06-27,Monday,Normal,1.0,False,False,False
2022-06-28,2022,6,28,26,2022-06-27,Tuesday,Normal,1.0,False,False,False
2022-06-29,2022,6,29,26,2022-06-27,Wednesday,Normal,1.0,False,False,False
2022-06-30,2022,6,30,26,2022-06-27,Thursday,Normal,1.0,False,False,False
2022-07-01,2022,7,1,26,2022-06-27,Friday,Normal,1.0,False,False,False
2022-07-02,2022,7,2,26,2022-06-27,Saturday,Normal,1.0,False,False,True
2022-07-03,2022,7,3,26,2022-06-27,Sunday,Normal,1.0,False,False,True
2022-07-04,2022,7,4,27,2022-07-04,Monday,Normal,1.0,False,False,False
2022-07-05,2022,7,5,27,2022-07-04,Tuesday,Normal,1.0,False,False,False
2022-07-06,2022,7,6,27,2022-07-04,Wednesday,Normal,1.0,False,False,False
2022-07-07,2022,7,7,27,2022-07-04,Thursday,Normal,1.0,False,False,False
2022-07-08,2022,7,8,27,2022-07-04,Friday,Normal,1.0,False,False,False
2022-07-09,2022,7,9,27,2022-07-04,Saturday,Normal,1.0,False,False,True
2022-07-10,2022,7,10,27,2022-07-04,Sunday,Normal,1.0,False,False,True
2022-07-11,2022,7,11,28,2022-07-11,Monday,Normal,1.0,False,False,False
2022-07-12,2022,7,12,28,2022-07-11,Tuesday,Normal,1.0,False,False,False
2022-07-13,2022,7,13,28,2022-07-11,Wednesday,Normal,1.0,False,False,False
2022-07-14,2022,7,14,28,2022-07-11,Thursday,Normal,1.0,False,False,False
2022-07-15,2022,7,15,28,2022-07-11,Friday,Normal,1.0,False,False,False
2022-07-16,2022,7,16,28,2022-07-11,Saturday,Normal,1.0,False,False,True
2022-07-17,2022,7,17,28,2022-07-11,Sunday,Normal,1.0,False,False,True
2022-07-18,2022,7,18,29,2022-07-18,Monday,Normal,1.0,False,False,False
2022-07-19,2022,7,19,29,2022-07-18,Tuesday,Normal,1.0,False,False,False
2022-07-20,2022,7,20,29,2022-07-18,Wednesday,Normal,1.0,False,False,False
2022-07-21,2022,7,21,29,2022-07-18,Thursday,Normal,1.0,False,False,False
2022-07-22,2022,7,22,29,2022-07-18,Friday,Normal,1.0,False,False,False
2022-07-23,2022,7,23,29,2022-07-18,Saturday,Normal,1.0,False,False,True
2022-07-24,2022,7,24,29,2022-07-18,Sunday,Normal,1.0,False,False,True
2022-07-25,2022,7,25,30,2022-07-25,Monday,Normal,1.0,False,False,False
2022-07-26,2022,7,26,30,2022-07-25,Tuesday,Normal,1.0,False,False,False
2022-07-27,2022,7,27,30,2022-07-25,Wednesday,Normal,1.0,False,False,False
2022-07-28,2022,7,28,30,2022-07-25,Thursday,Normal,1.0,False,False,False
2022-07-29,2022,7,29,30,2022-07-25,Friday,Normal,1.0,False,False,False
2022-07-30,2022,7,30,30,2022-07-25,Saturday,Normal,1.0,False,False,True
2022-07-31,2022,7,31,30,2022-07-25,Sunday,Normal,1.0,False,False,True
2022-08-01,2022,8,1,31,2022-08-01,Monday,Normal,1.0,False,False,False
2022-08-02,2022,8,2,31,2022-08-01,Tuesday,Normal,1.0,False,False,False
2022-08-03,2022,8,3,31,2022-08-01,Wednesday,Normal,1.0,False,False,False
2022-08-04,2022,8,4,31,2022-08-01,Thursday,Normal,1.0,False,False,False
2022-08-05,2022,8,5,31,2022-08-01,Friday,Normal,1.0,False,False,False
2022-08-06,2022,8,6,31,2022-08-01,Saturday,Normal,1.0,False,False,True
2022-08-07,2022,8,7,31,2022-08-01,Sunday,Normal,1.0,False,False,True
2022-08-08,2022,8,8,32,2022-08-08,Monday,Normal,1.0,False,False,False
2022-08-09,2022,8,9,32,2022-08-08,Tuesday,Normal,1.0,False,False,False
2022-08-10,2022,8,10,32,2022-08-08,Wednesday,Normal,1.0,False,False,False
2022-08-11,2022,8,11,32,2022-08-08,Thursday,Normal,1.0,False,False,False
2022-08-12,2022,8,12,32,2022-08-08,Friday,Normal,1.0,False,False,False
2022-08-13,2022,8,13,32,2022-08-08,Saturday,Normal,1.0,False,False,True
2022-08-14,2022,8,14,32,2022-08-08,Sunday,Normal,1.0,False,False,True
2022-08-15,2022,8,15,33,2022-08-15,Monday,Normal,1.0,False,False,False
2022-08-16,2022,8,16,33,2022-08-15,Tuesday,Normal,1.0,False,False,False
2022-08-17,2022,8,17,33,2022-08-15,Wednesday,Normal,1.0,False,False,False
2022-08-18,2022,8,18,33,2022-08-15,Thursday,Normal,1.0,False,False,False
2022-08-19,2022,8,19,33,2022-08-15,Friday,Normal,1.0,False,False,False
2022-08-20,2022,8,20,33,2022-08-15,Saturday,Normal,1.0,False,False,True
2022-08-21,2022,8,21,33,2022-08-15,Sunday,Normal,1.0,False,False,True
2022-08-22,2022,8,22,34,2022-08-22,Monday,Normal,1.0,False,False,False
2022-08-23,2022,8,23,34,2022-08-22,Tuesday,Normal,1.0,False,False,False
2022-08-24,2022,8,24,34,2022-08-22,Wednesday,Normal,1.0,False,False,False
2022-08-25,2022,8,25,34,2022-08-22,Thursday,Normal,1.0,False,False,False
2022-08-26,2022,8,26,34,2022-08-22,Friday,Normal,1.0,False,False,False
2022-08-27,2022,8,27,34,2022-08-22,Saturday,Normal,1.0,False,False,True
2022-08-28,2022,8,28,34,2022-08-22,Sunday,Normal,1.0,False,False,True
2022-08-29,2022,8,29,35,2022-08-29,Monday,Normal,1.0,False,False,False
2022-08-30,2022,8,30,35,2022-08-29,Tuesday,Normal,1.0,False,False,False
2022-08-31,2022,8,31,35,2022-08-29,Wednesday,Normal,1.0,False,False,False
2022-09-01,2022,9,1,35,2022-08-29,Thursday,Normal,1.0,False,False,False
2022-09-02,2022,9,2,35,2022-08-29,Friday,Normal,1.0,False,False,False
2022-09-03,2022,9,3,35,2022-08-29,Saturday,Normal,1.0,False,False,True
2022-09-04,2022,9,4,35,2022-08-29,Sunday,Normal,1.0,False,False,True
2022-09-05,2022,9,5,36,2022-09-05,Monday,Normal,1.0,False,False,False
2022-09-06,2022,9,6,36,2022-09-05,Tuesday,Normal,1.0,False,False,False
2022-09-07,2022,9,7,36,2022-09-05,Wednesday,Normal,1.0,False,False,False
2022-09-08,2022,9,8,36,2022-09-05,Thursday,Normal,1.0,False,False,False
2022-09-09,2022,9,9,36,2022-09-05,Friday,Normal,1.0,False,False,False
2022-09-10,2022,9,10,36,2022-09-05,Saturday,Normal,1.0,False,False,True
2022-09-11,2022,9,11,36,2022-09-05,Sunday,Normal,1.0,False,False,True
2022-09-12,2022,9,12,37,2022-09-12,Monday,Normal,1.0,False,False,False
2022-09-13,2022,9,13,37,2022-09-12,Tuesday,Normal,1.0,False,False,False
2022-09-14,2022,9,14,37,2022-09-12,Wednesday,Normal,1.0,False,False,False
